HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	GERIATRIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
AMIL - POLICLINICA DE VINHEDO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA MANOEL MATHEUS 1473	CENTRO	13280970	11-45831216;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
RSC SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA ONZE DE AGOSTO 1785	JARDIM RIBEIRO	13270190	19-38497721;	CRM-SP 1001849
ALBA CRISTINA SALVI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA ANCHIETA 623	CENTRO	13015101	19-32316517;19-32341940;19-994708940;	CRM-SP 72310
ANTONIO CARLOS BASTOS NAVARRO FILHO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA BARAO DE ITAPURA 2294	JARDIM GUANABARA	13073300	19-32941655;	CRM-SP 120054
BB INOCHI CONSULTORIO MEDICO LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA MARLENE PIATO CONTE 888	PARQUE RESIDENCIAL COLINA DO SOL	13270540	19-38494302;	CRM-RJ 5200859150
CAMPINAS DAY HOSPITAL	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA BENJAMIN CONSTANT 1991	CAMBUI	13025005	19-21272900;	CRM-SP 73648 
CAROLINA ALVES SCARANARI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA EDUARDO LANE 380	JARDIM BRASIL	13073002	19-37443646;	CRM-SP 131054
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTER MED	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA SANTA CRUZ 322	BARRA FUNDA	13280000	19-38264779;19-38762567;	
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CL MED VALBERT DE CASTRO SS LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA FRANCISCO GLICERIO 2331	VILA ITAPURA	13023101	19-32335601;	CRM-SP 961484
CLINICA DA MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA DAS AMOREIRAS 425	SAO BERNARDO	13036225	19-32733036;	
CLINICA DOUTORA RENATA RUBIA DE CASTRO TERRA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA BARAO GERALDO DE RESENDE 282	VILA ITAPURA	13020440	19-32311907;	CRM-SP 99421
CLINICA MACEDO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA CORONEL SILVA TELES 889	CAMBUI	13024001		
CLINICA MATER BABY	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA FREI MANOEL DA RESSURREICAO 526	JARDIM GUANABARA	13073221	19-32317742;19-32352025;	
CLINICA MEDICA MANENTE LIMITADA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA JOSE BONIFACIO 2296	JARDIM DAS PAINEIRAS	13092305	19-32556711;	
CLINICA POLITANO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA R ANTONIO LAPA 1032	CAMBUI	13025242	19-32522903;19-35792903;	
CLINICA ROCHA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 421	VILA ITAPURA	13023200	19-32351745;19-32351844;	CRM-SP 75615
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DRA MIRIAM NOBREGA CONSULTORIO GINECOLOG	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA DOUTOR ERALDO AURELIO FRANZESE 57	PAIQUERE	13271608	19-981819392;	CRM-SP 83865
DUO CENTER OFTALMOLOGIA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA BENJAMIN CONSTANT 2 ANDAR 1134	CENTRO	13010141		CRM-SP 79685
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
ECOCENTER SERVICOS HOSPITALARES E DIAGNOSTICOS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA MARIA MONTEIRO 1016	CAMBUI	13025151	19-37058800;	
GLAUCIO COSTA DE OLIVEIRA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA MARIA MONTEIRO 1016	CAMBUI	13025151	19-37058800;19-32948156;	CRM-SP 75106
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
HP SERVICOS MEDICOS SOCIEDADE SIMPLES	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA DOM BARRETO 157	VILA EMBARE	13271150	19-38295090;19-31670050;	CRM-SP 71382
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
INSTITUTO PRO-MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA URUGUAIANA 467	BOSQUE	13026001	19-32343320;19-32548252;	
MAURO VILLA REAL	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA R DOUTOR GUILHERME DA SILVA 324	CAMBUI	13025070	19-33424297;	CRM-SP 64692
MIRIAM ARIDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA SACRAMENTO 900	VILA ITAPURA	13023185	19-32320737;19-32325097;	CRM-SP 76520
MIRIAM SIESLER NOBREGA BELISARIO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA DOUTOR ERALDO AURELIO FRANZESE 57	PAIQUERE	13271608	19-38714212;19-981819392;	CRM-SP 0000083865
PATRICIA LEONE CAMPOS NICASTRO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 707	CENTRO	13013160	19-35125016;19-33428777;19-32365709;	CRM-SP 89133
RENATA ALVES SZTEJNSZNAJD	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	AVENIDA BARAO DE ITAPURA 2294	JARDIM GUANABARA	13073300	19-33653290;	CRM-SP 134284
SCHNEIDER ASSISTENCIA MEDICA LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA BARAO GERALDO DE RESENDE 282	BOTAFOGO	13020440	19-33075915;	CRM-SP 995331
SEVIG SERVICOS DE VIDEO ENDOSCOPIA GIN	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 420	VILA ITAPURA	13023200	19-32370954;	
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
VANDELCI RICCI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	VALINHOS	S750 QP	RUA SACRAMENTO 900	CENTRO	13010210	19-32433751;	CRM-SP 0000032104
RSC SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA ONZE DE AGOSTO 1785	JARDIM RIBEIRO	13270190	19-38497721;	CRM-SP 1001849
ALBA CRISTINA SALVI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA ANCHIETA 623	CENTRO	13015101	19-32316517;19-32341940;19-994708940;	CRM-SP 72310
ANTONIO CARLOS BASTOS NAVARRO FILHO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA BARAO DE ITAPURA 2294	JARDIM GUANABARA	13073300	19-32941655;	CRM-SP 120054
BB INOCHI CONSULTORIO MEDICO LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA MARLENE PIATO CONTE 888	PARQUE RESIDENCIAL COLINA DO SOL	13270540	19-38494302;	CRM-RJ 5200859150
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTER MED	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA SANTA CRUZ 322	BARRA FUNDA	13280000	19-38264779;19-38762567;	
CI - SANTA CLARA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA FRANCISCO GLICERIO 1867	CENTRO	13012000	19-32341187;	
CL MED VALBERT DE CASTRO SS LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA FRANCISCO GLICERIO 2331	VILA ITAPURA	13023101	19-32335601;	CRM-SP 961484
CLINICA DA MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA DAS AMOREIRAS 425	SAO BERNARDO	13036225	19-32733036;	
CLINICA DOUTORA RENATA RUBIA DE CASTRO TERRA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA BARAO GERALDO DE RESENDE 282	VILA ITAPURA	13020440	19-32311907;	CRM-SP 99421
CLINICA MACEDO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA CORONEL SILVA TELES 889	CAMBUI	13024001		
CLINICA MATER BABY	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA FREI MANOEL DA RESSURREICAO 526	JARDIM GUANABARA	13073221	19-32317742;19-32352025;	
CLINICA MEDICA MANENTE LIMITADA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA JOSE BONIFACIO 2296	JARDIM DAS PAINEIRAS	13092305	19-32556711;	
CLINICA ROCHA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 421	VILA ITAPURA	13023200	19-32351745;19-32351844;	CRM-SP 75615
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
DRA MIRIAM NOBREGA CONSULTORIO GINECOLOG	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA DOUTOR ERALDO AURELIO FRANZESE 57	PAIQUERE	13271608	19-981819392;	CRM-SP 83865
ECO CLINICA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA BARAO DE ATIBAIA 1192	VILA ITAPURA	13023011	19-32348476;	
GLAUCIO COSTA DE OLIVEIRA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA MARIA MONTEIRO 1016	CAMBUI	13025151	19-37058800;19-32948156;	CRM-SP 75106
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
HP SERVICOS MEDICOS SOCIEDADE SIMPLES	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA DOM BARRETO 157	VILA EMBARE	13271150	19-38295090;19-31670050;	CRM-SP 71382
INSTITUTO NOVA CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA ORLANDO FAGNANI 488	NOVA CAMPINAS	13092054		CRM-SP 100435
INSTITUTO PRO-MULHER	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA URUGUAIANA 467	BOSQUE	13026001	19-32343320;19-32548252;	
MAURO VILLA REAL	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA R DOUTOR GUILHERME DA SILVA 324	CAMBUI	13025070	19-33424297;	CRM-SP 64692
MIRIAM ARIDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA SACRAMENTO 900	VILA ITAPURA	13023185	19-32320737;19-32325097;	CRM-SP 76520
MIRIAM SIESLER NOBREGA BELISARIO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA DOUTOR ERALDO AURELIO FRANZESE 57	PAIQUERE	13271608	19-38714212;19-981819392;	CRM-SP 0000083865
PATRICIA LEONE CAMPOS NICASTRO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 707	CENTRO	13013160	19-35125016;19-33428777;19-32365709;	CRM-SP 89133
RENATA ALVES SZTEJNSZNAJD	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	AVENIDA BARAO DE ITAPURA 2294	JARDIM GUANABARA	13073300	19-33653290;	CRM-SP 134284
SCHNEIDER ASSISTENCIA MEDICA LTDA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA BARAO GERALDO DE RESENDE 282	BOTAFOGO	13020440	19-33075915;	CRM-SP 995331
SEVIG SERVICOS DE VIDEO ENDOSCOPIA GIN	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 420	VILA ITAPURA	13023200	19-32370954;	
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
VANDELCI RICCI	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	VALINHOS	S750 QP	RUA SACRAMENTO 900	CENTRO	13010210	19-32433751;	CRM-SP 0000032104
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO DE HEMATOLOGIA HEMOTERAPIA	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	AVENIDA JULIO DE MESQUITA 571	CAMBUI	13025063	19-25141555;	CRM-SP 96624
CLINICA MEDICA MEDEIROS	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	RUA FREI ANTONIO DE PADUA 1263	JARDIM GUANABARA	13073330	19-32435917;19-32038272;19-998246994;	
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR JESUINO MARCONDES MACHADO 394	NOVA CAMPINAS	13092108	19-37513794;19-37513770;19-37901200;19-37343000;	
ONCOCAMP	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA	VALINHOS	S750 QP	RUA PADRE JOAQUIM GOMES 149	JARDIM GUANABARA	13073400	19-32134444;	
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	HEMATOLOGIA PEDIATRICA	VALINHOS	S750 QP	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	HEPATOLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
HEP CENTRO SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	HEPATOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 2412	JARDIM CHAPADAO	13070001	19-32121513;	CRM
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	HEPATOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
CAPELINI & BEDUSCHI SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA DOUTOR EMILIO RIBAS 765	CAMBUI	13025141		CRM-SP 74997
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO MEDICO HOMEOPATICO DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA CAMARGO PAES 642	JARDIM GUANABARA	13073350	19-32335513;	
COMPLEXO MEDICO	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	AVENIDA JORGE TIBIRICA 1760	JARDIM DOS OLIVEIRAS	13044125		
FERNANDA CRISTINA MARQUES DI VERNIERI GARCIA DUARTE	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 420	VILA ITAPURA	13023200	19-32364940;	CRM-SP 58807
GLAUCIO COSTA DE OLIVEIRA	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA MARIA MONTEIRO 1016	CAMBUI	13025151	19-37058800;19-32948156;	CRM-SP 75106
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
PAULO DE TARSO SEIXAS	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA GONCALVES CESAR 383	JARDIM GUANABARA	13073230	19-32422625;	CRM-SP 60922
VITOR JOSE FANTINATO PANSANI	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 305	VILA ITAPURA	13023200	19-32319542;19-32365915;	CRM-SP 32449
MARCIA FINUCCI	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA PEDIATRICA	VALINHOS	S750 QP	RUA VISCONDE DE TAUNAY 421	VILA ITAPURA	13023200	19-32376426;19-32352858;19-992067211;	CRM-SP 57581
PAULO DE TARSO SEIXAS	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA PEDIATRICA	VALINHOS	S750 QP	RUA GONCALVES CESAR 383	JARDIM GUANABARA	13073230	19-32422625;	CRM-SP 60922
CENTRO DE DESOSPITALIZACAO HUMANA - VIVER	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	RUA CAMARGO PAES 776	JARDIM GUANABARA	13073350	19-25116989;19-25126989;	CRM-SP 51466
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
LEME QUEZADA PRESTADORA SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	RUA SACRAMENTO 928	VILA ITAPURA	13023185	19-984488688;15-981135687;15-981836060;	
ONCOCAMP	CONSULTORIOS - CLINICAS - TERAPIAS	INFECTOLOGIA	VALINHOS	S750 QP	RUA PADRE JOAQUIM GOMES 149	JARDIM GUANABARA	13073400	19-32134444;	
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	MASTOLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA MEDICA MANENTE LIMITADA	CONSULTORIOS - CLINICAS - TERAPIAS	MASTOLOGIA	VALINHOS	S750 QP	AVENIDA JOSE BONIFACIO 2296	JARDIM DAS PAINEIRAS	13092305	19-32556711;	
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	MASTOLOGIA	VALINHOS	S750 QP	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	MASTOLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
SYMCO MEDICINA	CONSULTORIOS - CLINICAS - TERAPIAS	MASTOLOGIA	VALINHOS	S750 QP	RUA CORONEL QUIRINO 1483	CAMBUI	13025002	19-32556764;19-994715639;	
AMPARO SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	MEDICINA DE FAMILIA	VALINHOS	S750 QP	RUA ANTONIO LAPA 740	CAMBUI	13025241	11-42000203;	CRM-SP 996595
CONEXA SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	MEDICINA DE FAMILIA	VALINHOS	S750 QP	RUA ATENDIMENTO EXCLUSIVO ON-LINE	VILA ITAPURA	13023200		CRM-SP 1006122
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	NEFROLOGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	NEFROLOGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
NEFROCAMP NEFROLOGISTAS ASSOCIADOS	CONSULTORIOS - CLINICAS - TERAPIAS	NEFROLOGIA	VALINHOS	S750 QP	RUA BARBOSA DA CUNHA 603	JARDIM GUANABARA	13073320	19-32120379;19-32430543;	CRM-SP 89089
NEFROCAMP NEFROLOGISTAS ASSOCIADOS	CONSULTORIOS - CLINICAS - TERAPIAS	NEFROLOGIA PEDIATRICA	VALINHOS	S750 QP	RUA BARBOSA DA CUNHA 603	JARDIM GUANABARA	13073320	19-32120379;19-32430543;	CRM-SP 89089
ASM - UNIDADE AVANCADA MADRE THEODORA	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
JOSE HENRIQUE FIGUEIREDO RACHED	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	AVENIDA BARAO DE ITAPURA 385	BOTAFOGO	13020430	19-32314110;19-32349498;	CRM-SP 64247
CAROLINA ALVES SCARANARI	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	RUA EDUARDO LANE 380	JARDIM BRASIL	13073002	19-37443646;	CRM-SP 131054
CASA DE SAUDE	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO DE ORTOP E FRATURAS VALINHOS	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	AVENIDA AV ONZE DE AGOSTO 2035	VILA EMBARE	13276130	19-38696688;	CRM-SP
HOSPITAL VERA CRUZ	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	AVENIDA ANDRADE NEVES 402	CENTRO	13013160	19-37343000;19-37513770;	
LEME QUEZADA PRESTADORA SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	RUA SACRAMENTO 928	VILA ITAPURA	13023185	19-984488688;15-981135687;15-981836060;	
S. C. SERV MED - CTO DE NEUR DE CAMPINAS	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROCIRURGIA	VALINHOS	S750 QP	AVENIDA FRANCISCO GLICERIO 2331	VILA ITAPURA	13023101	19-989320044;	
