HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA PEDIATRICA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - NEUROCIRURGIA PEDIATRICA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
CLINICA DE OLHOS S RASKIN	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	AVENIDA BARAO DE ITAPURA 1050	BOTAFOGO	13020432	19-37373131;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OFTALMOLOGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - ONCOLOGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - OTORRINOLARINGOLOGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PEDIATRIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - PSIQUIATRIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HOSPITAIS PARA INTERNACAO	MATERNIDADES	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	MATERNIDADES	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HOSPITAIS PARA INTERNACAO	MATERNIDADES	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	MATERNIDADES	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	MATERNIDADES	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
ASM - HOSPITAL MADRE THEODORA CAMPINAS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO CARDIOLOGICO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
ASM - HOSPITAL MADRE THEODORA CAMPINAS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
HOSPITAL E MATERNIDADE CELSO PIERRO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
CLINICA DE OLHOS S RASKIN	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OFTALMOLOGICO	AVENIDA BARAO DE ITAPURA 1050	BOTAFOGO	13020432	19-37373131;	
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ONCOLOGICO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
ASM - HOSPITAL MADRE THEODORA CAMPINAS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ORTOPEDICO	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
HOSPITAL E MATERNIDADE CELSO PIERRO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ORTOPEDICO	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OTORRINOLARINGOLOGICO	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO TRAUMAS DA FACE	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
ASM - HOSPITAL MADRE THEODORA CAMPINAS	HEMODIALISE	HEMODIALISE	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	HEMODIALISE	HEMODIALISE	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	HEMODIALISE	HEMODIALISE	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
HOSPITAL E MATERNIDADE CELSO PIERRO	HEMODIALISE	HEMODIALISE	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
NEFROCAMP NEFROLOGISTAS ASSOCIADOS	HEMODIALISE	HEMODIALISE	RUA BARBOSA DA CUNHA 603	JARDIM GUANABARA	13073320	19-32120379;19-32430543;	CRM-SP 89089
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA FONOAUDIOLOGIA	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA FONOAUDIOLOGIA	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	TEA	TEA FONOAUDIOLOGIA	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
FONOSAUDE	TEA	TEA FONOAUDIOLOGIA	AVENIDA TENENTE HARALDO EGIDIO DE SOUZA SANTOS 791	JARDIM CHAPADAO	13070160	19-32411234;19-998422624;	CRFA-SP 04811
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA PSICOLOGIA	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA PSICOLOGIA	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	TEA	TEA PSICOLOGIA	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
FONOSAUDE	TEA	TEA PSICOLOGIA	AVENIDA TENENTE HARALDO EGIDIO DE SOUZA SANTOS 791	JARDIM CHAPADAO	13070160	19-32411234;19-998422624;	CRFA-SP 04811
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA TERAPIA OCUPACIONAL	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA TERAPIA OCUPACIONAL	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
O MUNDO EM LINGUAGEM CLINICA MULTIDISCIPLINAR LTDA	TEA	TEA TERAPIA OCUPACIONAL	AVENIDA DOUTOR HEITOR PENTEADO 1785	PARQUE TAQUARAL	13087000	19-32396345;	CRFA-SP 12440
ASM - HOSPITAL MADRE THEODORA CAMPINAS	LABORATORIOS E EXAMES	ANALISES CLINICAS	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ANALISES CLINICAS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CONFIANCE MEDICINA DIAGNOSTICA	LABORATORIOS E EXAMES	ANALISES CLINICAS	AVENIDA WASHINGTON LUIS 1823	VILA MARIETA	13042105	19-37273393;	CRM-SP 54788
DMS BURNIER	LABORATORIOS E EXAMES	ANALISES CLINICAS	RUA JOAO PREVITALLE 2151	SANTA CRUZ	13272400		CRM-SP 935267
HOSPITAL E MATERNIDADE CELSO PIERRO	LABORATORIOS E EXAMES	ANALISES CLINICAS	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
LABI EXAMES	LABORATORIOS E EXAMES	ANALISES CLINICAS	AVENIDA FRANCISCO GLICERIO 654	CENTRO	13012100		CRF-SP 85785
ASM - HOSPITAL MADRE THEODORA CAMPINAS	LABORATORIOS E EXAMES	RADIOLOGIA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	RADIOLOGIA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CEMEDI	LABORATORIOS E EXAMES	RADIOLOGIA	AVENIDA BARAO DE ITAPURA 685	BOTAFOGO	13020432	19-35171700;	CRM-SP 96884
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	LABORATORIOS E EXAMES	RADIOLOGIA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
DIAGMED CAMPINAS	LABORATORIOS E EXAMES	RADIOLOGIA	AVENIDA BRASIL 884	JARDIM GUANABARA	13073012	19-37435000;19-26602092;	CRM-SP 56988
HOSPITAL E MATERNIDADE CELSO PIERRO	LABORATORIOS E EXAMES	RADIOLOGIA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
RCC RADIOLOGIA CLINICA DE CAMPINAS	LABORATORIOS E EXAMES	RADIOLOGIA	AVENIDA JOSE DE SOUZA CAMPOS 840	NOVA CAMPINAS	13092123	19-37535700;	
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
ASM - HOSPITAL MADRE THEODORA CAMPINAS	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
HISTOLAB ANATOMIA PATOLOGICA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	RUA PRACA DR ABRAHAO AUN 4705	CENTRO	13280000	19-35221180;19-35240646;	
HOSPITAL E MATERNIDADE CELSO PIERRO	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
MPAT  MULTIPAT - LAB. ANAT. PAT. E CITOLOGIA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	AVENIDA PROFESSORA ANA MARIA SILVESTRE ADADE 407	PARQUE DAS UNIVERSIDADES	13086130	19-32563797;19-32360111;	CRM-SP 40125
PC & C	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	RUA SANTA CRUZ 175	CAMBUI	13024100	19-32311036;19-32527393;	
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	LABORATORIOS E EXAMES	MEDICINA NUCLEAR	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
DIMEN	LABORATORIOS E EXAMES	MEDICINA NUCLEAR	RUA BENJAMIN CONSTANT 1717	CENTRO	13010142	19-37332000;19-32433077;	CRM-SP 33026
CEMEDI	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	AVENIDA SAO JOSE DOS CAMPOS 256	JARDIM NOVA EUROPA	13040145	19-35171700;	CRM-SP 96884
CENTRO INFANTIL DE INVEST HEMAT DR D A BOLDRINI	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	RUA DR GABRIEL PORTO 1270	CIDADE UNIVERSITARIA	13083210	19-37875000;	
DIAGMED CAMPINAS	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	AVENIDA BRASIL 884	JARDIM GUANABARA	13073012	19-37435000;19-26602092;	CRM-SP 56988
DIMEN	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	RUA BENJAMIN CONSTANT 1717	CENTRO	13010142	19-37332000;19-32433077;	CRM-SP 33026
HOSPITAL E MATERNIDADE CELSO PIERRO	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
RCC RADIOLOGIA CLINICA DE CAMPINAS	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	AVENIDA JOSE DE SOUZA CAMPOS 840	NOVA CAMPINAS	13092123	19-37535700;	
ASM - HOSPITAL MADRE THEODORA CAMPINAS	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	RUA JOSE GERALDO CEREBINO CHRISTOFARO 175	PARQUE RURAL FAZENDA SANTA CANDIDA	13087567	19-30032704;	CRM-SP 84458
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA MEIRELLES	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	RUA PADRE ALMEIDA 310	CAMBUI	13025250	19-32943114;	
HEP CENTRO SERVICOS MEDICOS	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	AVENIDA ANDRADE NEVES 2412	JARDIM CHAPADAO	13070001	19-32121513;	CRM
HOSPITAL E MATERNIDADE CELSO PIERRO	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	AVENIDA JOHN BOYD DUNLOP	JARDIM PAULICEIA	13060904	19-33438600;19-31121628;	CRM-SP 89121
