CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS - UROLOGIA	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	HOSPITAIS GERAIS	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	HOSPITAIS PARA INTERNACAO	MATERNIDADES	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	HOSPITAIS PARA INTERNACAO	MATERNIDADES	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	HOSPITAIS PARA INTERNACAO	MATERNIDADES	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
IRMANDADE DE SANTA CASA DE MISERICORDIA DE VALINHOS	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ADULTO	VALINHOS	AVENIDA ONZE DE AGOSTO 2745	VILA EMBARE	13271210	19-38695111;19-38296120;19-38296699;	CRM-SP 80898
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO CARDIOLOGICO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO GINECOLOGICO	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO INFANTIL (PEDIATRICO)	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
IRMANDADE DA SANTA CASA DE VINHEDO	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OBSTETRICO	VALINHOS	PRAÇA DR ABRHAO AUN 4705	BARRA FUNDA	13280000	19-38365750;	
CLINICA DE OLHOS S RASKIN	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OFTALMOLOGICO	VALINHOS	AVENIDA BARAO DE ITAPURA 1050	BOTAFOGO	13020432	19-37373131;	
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO ONCOLOGICO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO OTORRINOLARINGOLOGICO	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
CASA DE SAUDE	PRONTO-SOCORRO 24H (URGENCIA E EMERGENCIA)	PRONTO SOCORRO TRAUMAS DA FACE	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
ASM - UNIDADE AVANCADA MADRE THEODORA	HEMODIALISE	HEMODIALISE	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CASA DE SAUDE	HEMODIALISE	HEMODIALISE	VALINHOS	PRAÇA DOUTOR TOFFOLI 28	CENTRO	13015240	19-37363400;	CRM-SP 149367
NEFROCAMP NEFROLOGISTAS ASSOCIADOS	HEMODIALISE	HEMODIALISE	VALINHOS	RUA BARBOSA DA CUNHA 603	JARDIM GUANABARA	13073320	19-32120379;19-32430543;	CRM-SP 89089
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA FONOAUDIOLOGIA	VALINHOS	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA FONOAUDIOLOGIA	VALINHOS	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
FONOSAUDE	TEA	TEA FONOAUDIOLOGIA	VALINHOS	AVENIDA TENENTE HARALDO EGIDIO DE SOUZA SANTOS 791	JARDIM CHAPADAO	13070160	19-32411234;19-998422624;	CRFA-SP 04811
UNA TERAPIAS INTERDISCIPLINARES	TEA	TEA FONOAUDIOLOGIA	VALINHOS	RUA JOAO GASPARINI 32	CENTRO	13280306		CRP-SP 06130927
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA PSICOLOGIA	VALINHOS	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA PSICOLOGIA	VALINHOS	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
FONOSAUDE	TEA	TEA PSICOLOGIA	VALINHOS	AVENIDA TENENTE HARALDO EGIDIO DE SOUZA SANTOS 791	JARDIM CHAPADAO	13070160	19-32411234;19-998422624;	CRFA-SP 04811
UNA TERAPIAS INTERDISCIPLINARES	TEA	TEA PSICOLOGIA	VALINHOS	RUA JOAO GASPARINI 32	CENTRO	13280306		CRP-SP 06130927
CETE CENTRO ESP DE TERAPIA E ESTIM	TEA	TEA TERAPIA OCUPACIONAL	VALINHOS	AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE 358	JARDIM CHAPADAO	13070055	19-32416050;19-33427730;	
ESPACO BAMBINI	TEA	TEA TERAPIA OCUPACIONAL	VALINHOS	AVENIDA DERMIVAL BERNARDES SIQUEIRA 3276	SWISS PARK	13049252	19-983139019;	CRFA-SP 75927
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ANALISES CLINICAS	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
BIOLABOR LABORATORIO DE ANALISES CLINICAS	LABORATORIOS E EXAMES	ANALISES CLINICAS	VALINHOS	RUA DOUTOR ANESIO AUGUSTO DO AMARAL 490	CENTRO	13280000	19-38761719;	CRM-SP
CONFIANCE MEDICINA DIAGNOSTICA	LABORATORIOS E EXAMES	ANALISES CLINICAS	VALINHOS	AVENIDA WASHINGTON LUIS 1823	VILA MARIETA	13042105	19-37273393;	CRM-SP 54788
DMS BURNIER	LABORATORIOS E EXAMES	ANALISES CLINICAS	VALINHOS	RUA JOSE PISCIOTTA 570	VILA SAO LUIZ	13270300	19-38295383;	CRM-SP 935267
LABI EXAMES	LABORATORIOS E EXAMES	ANALISES CLINICAS	VALINHOS	AVENIDA FRANCISCO GLICERIO 654	CENTRO	13012100		CRF-SP 85785
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	RADIOLOGIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CEMEDI	LABORATORIOS E EXAMES	RADIOLOGIA	VALINHOS	AVENIDA SAO JOSE DOS CAMPOS 256	JARDIM NOVA EUROPA	13040145	19-35171700;	CRM-SP 96884
DIAGMED CAMPINAS	LABORATORIOS E EXAMES	RADIOLOGIA	VALINHOS	AVENIDA BRASIL 884	JARDIM GUANABARA	13073012	19-37435000;19-26602092;	CRM-SP 56988
RCC RADIOLOGIA CLINICA DE CAMPINAS	LABORATORIOS E EXAMES	RADIOLOGIA	VALINHOS	AVENIDA JOSE DE SOUZA CAMPOS 840	NOVA CAMPINAS	13092123	19-37535700;	
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
BIOLABOR LABORATORIO DE ANALISES CLINICAS	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	VALINHOS	RUA DOUTOR ANESIO AUGUSTO DO AMARAL 490	CENTRO	13280000	19-38761719;	CRM-SP
HISTOLAB ANATOMIA PATOLOGICA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	VALINHOS	RUA BERNARDINO DE CAMPOS 804	CENTRO	13010151	19-35221180;19-35240646;	
PC & C	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	VALINHOS	RUA SANTA CRUZ 175	CAMBUI	13024100	19-32311036;19-32527393;	
DIMEN	LABORATORIOS E EXAMES	MEDICINA NUCLEAR	VALINHOS	RUA BENJAMIN CONSTANT 1717	CENTRO	13010142	19-37332000;19-32433077;	CRM-SP 33026
CEMEDI	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	VALINHOS	RUA ANESIO AUGUSTO DO AMARAL 411	CENTRO	13280000		CRM-SP 96884
DIAGMED CAMPINAS	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	VALINHOS	AVENIDA BRASIL 884	JARDIM GUANABARA	13073012	19-37435000;19-26602092;	CRM-SP 56988
DIMEN	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	VALINHOS	RUA BENJAMIN CONSTANT 1717	CENTRO	13010142	19-37332000;19-32433077;	CRM-SP 33026
RCC RADIOLOGIA CLINICA DE CAMPINAS	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	VALINHOS	AVENIDA JOSE DE SOUZA CAMPOS 840	NOVA CAMPINAS	13092123	19-37535700;	
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA MEIRELLES	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	VALINHOS	AVENIDA INDEPENDENCIA 4727	CENTRO	13280000	19-38764542;19-38763545;19-38766140;	
HEP CENTRO SERVICOS MEDICOS	LABORATORIOS E EXAMES	ENDOSCOPIA DIGESTIVA	VALINHOS	AVENIDA ANDRADE NEVES 2412	JARDIM CHAPADAO	13070001	19-32121513;	CRM
ASM - UNIDADE AVANCADA MADRE THEODORA	LABORATORIOS E EXAMES	COLONOSCOPIA	VALINHOS	AVENIDA DOUTOR MORAES SALLES 2371	NOVA CAMPINAS	13092111	19-30032704;	CRM-SP 930040
CLINICA MEIRELLES	LABORATORIOS E EXAMES	COLONOSCOPIA	VALINHOS	RUA PADRE ALMEIDA 310	CAMBUI	13025250	19-32943114;	
HEP CENTRO SERVICOS MEDICOS	LABORATORIOS E EXAMES	COLONOSCOPIA	VALINHOS	AVENIDA ANDRADE NEVES 2412	JARDIM CHAPADAO	13070001	19-32121513;	CRM
CEMEDI	LABORATORIOS E EXAMES	MAMOGRAFIA DIGITAL	VALINHOS	RUA ANESIO AUGUSTO DO AMARAL 411	CENTRO	13280000		CRM-SP 96884
DIAGMED CAMPINAS	LABORATORIOS E EXAMES	MAMOGRAFIA DIGITAL	VALINHOS	AVENIDA BRASIL 884	JARDIM GUANABARA	13073012	19-37435000;19-26602092;	CRM-SP 56988
DMS BURNIER	LABORATORIOS E EXAMES	ANALISES CLINICAS	HORTOLANDIA	AVENIDA OLIVIO FRANCESCHINI 530	JARDIM SANTANA	13184526		CRM-SP 935267
DIAGMED SUMARE	LABORATORIOS E EXAMES	RADIOLOGIA	HORTOLANDIA	PRAÇA DA REPUBLICA 234	CENTRO	13170003		CRM-SP 56988
DIAGMED SUMARE	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	HORTOLANDIA	PRAÇA DA REPUBLICA 234	CENTRO	13170003		CRM-SP 56988
DIAGMED SUMARE	LABORATORIOS E EXAMES	MAMOGRAFIA DIGITAL	HORTOLANDIA	PRAÇA DA REPUBLICA 234	CENTRO	13170003		CRM-SP 56988
SPINE MEDICINA HOLISTICA	CONSULTORIOS - CLINICAS - TERAPIAS	ACUPUNTURA MEDICA	INDAIATUBA	RUA PEDRO GONCALVES 241	CENTRO	13331900		CRM-SP 91736
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	ALERGIA E IMUNOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	ANGIOLOGIA E CIRURGIA VASCULAR	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CARDIOCENTER	CONSULTORIOS - CLINICAS - TERAPIAS	CARDIOLOGIA	INDAIATUBA	RUA DAS ORQUIDEAS 667	JARDIM POMPEIA	13345040	19-38756156;19-38348595;19-989442380;19-33290440;	
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	CARDIOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
LUIZ CARLOS CHIAPARINE	CONSULTORIOS - CLINICAS - TERAPIAS	CARDIOLOGIA	INDAIATUBA	RUA PEDRO GONCALVES 429	JARDIM PAU PRETO	13330210	19-38752416;19-38345046;19-38345835;	CRM-SP 73884
PROCARDIO ECOCARDIOGRAMA	CONSULTORIOS - CLINICAS - TERAPIAS	CARDIOLOGIA	INDAIATUBA	RUA ONZE DE JUNHO 1786	PARQUE BOA ESPERANCA	13339245		CRM-SP 113521
DR MILTON FASSINA JUNIOR	CONSULTORIOS - CLINICAS - TERAPIAS	CIRURGIA APARELHO DIGESTIVO	INDAIATUBA	AVENIDA ARIO BARNABE 1294	JARDIM MORADA DO SOL	13346400	19-39364455;19-39364477;19-39364834;	CRM-SP 79260
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	CIRURGIA GERAL	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	CIRURGIA PEDIATRICA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CARDIOCENTER	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	INDAIATUBA	RUA DAS ORQUIDEAS 667	JARDIM POMPEIA	13345040	19-38756156;19-38348595;19-989442380;19-33290440;	
LUIZ CARLOS CHIAPARINE	CONSULTORIOS - CLINICAS - TERAPIAS	CLINICA MEDICA	INDAIATUBA	RUA PEDRO GONCALVES 429	JARDIM PAU PRETO	13330210	19-38752416;19-38345046;19-38345835;	CRM-SP 73884
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
THAIS REGINA VIEIRA DIAS	CONSULTORIOS - CLINICAS - TERAPIAS	DERMATOLOGIA	INDAIATUBA	AVENIDA ARIO BARNABE 1294	JARDIM MORADA DO SOL	13348500	19-39364455;	
MARCELO PEDRO RAMOS	CONSULTORIOS - CLINICAS - TERAPIAS	ENDOCRINOLOGIA E METABOLOGIA	INDAIATUBA	AVENIDA DOS TRABALHADORES 116	CIDADE NOVA	13338050	19-25161718;19-987440000;	CRM-SP 73711
GRACIELA DE CAMPOS	CONSULTORIOS - CLINICAS - TERAPIAS	FONOAUDIOLOGIA	INDAIATUBA	RUA HUMAITA 966	VILA ALMEIDA	13330665	19-38166361;	CRFA-SP 10564
DR MILTON FASSINA JUNIOR	CONSULTORIOS - CLINICAS - TERAPIAS	GASTROENTEROLOGIA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1559	CIDADE NOVA	13338705	19-38752138;19-38752655;19-38354848;	CRM-SP 79260
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
MARCOS VICENTE DE GENARO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA	INDAIATUBA	RUA XINGU 394	VILA ALMEIDA	13330675	19-38342632;19-33925364;	CRM-SP 70442
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
MARCOS VICENTE DE GENARO	CONSULTORIOS - CLINICAS - TERAPIAS	GINECOLOGIA E OBSTETRICIA	INDAIATUBA	RUA XINGU 394	VILA ALMEIDA	13330675	19-38342632;19-33925364;	CRM-SP 70442
CARLA BENEDETTI GUEDES GALVAO	CONSULTORIOS - CLINICAS - TERAPIAS	HOMEOPATIA	INDAIATUBA	RUA TUIUTI 1222	CIDADE NOVA	13334000	19-33290971;	CRM-SP 86134
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	NEUROLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CENTRO MEDICO MARIO COSTA	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	AVENIDA DOS TRABALHADORES 116	VILA CASTELO BRANCO	13338050	19-38757362;	CRM-SP 59466
CLIMESPI	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	RUA PADRE BENTO PACHECO 416	CENTRO	13330020	19-38851660;	CRM-SP 56083
DORALDO NASSAR JR	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	RUA NOVE DE JULHO 740	CENTRO	13330100	19-38342020;19-32353780;	CRM-SP
FERNANDO ROSAS GROTTO	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	RUA R PEDRO DE TOLEDO 341	CENTRO	13330090	19-38164199;	CRM-SP 43745
FUKUSHI E SANTOS - SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	RUA XINGU 190	VILA ALMEIDA	13330675	19-33297667;	
TARCISIO GASIOLA JUNIOR	CONSULTORIOS - CLINICAS - TERAPIAS	OFTALMOLOGIA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1559	CIDADE NOVA	13334085	19-33284559;	CRM-SP 79851
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
SPINE MEDICINA HOLISTICA	CONSULTORIOS - CLINICAS - TERAPIAS	ORTOPEDIA E TRAUMATOLOGIA	INDAIATUBA	RUA PEDRO GONCALVES 241	CENTRO	13331900		CRM-SP 91736
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
FUKUSHI E SANTOS - SERVICOS MEDICOS	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	INDAIATUBA	RUA XINGU 190	VILA ALMEIDA	13330675	19-33297667;	
INSTITUTO MEDICO DE INDAIATUBA	CONSULTORIOS - CLINICAS - TERAPIAS	OTORRINOLARINGOLOGIA	INDAIATUBA	AVENIDA FABIO FERRAZ BICUDO 293	JARDIM ESPLANADA	13331501	19-984296669;19-38754015;	
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
PRISCILA CERDA SOARES NOGUEIRA	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	INDAIATUBA	RUA JOSE DO PATROCINIO 79	CIDADE NOVA	13334120	19-38256850;	CRM-SP 66226
RUDINEI GOMES MORAO	CONSULTORIOS - CLINICAS - TERAPIAS	PEDIATRIA	INDAIATUBA	RUA DOM PEDRO I 122	CIDADE NOVA	13334100	19-38357459;19-38755779;	CRM-SP 33465
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	PNEUMOLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
SILVANA MARITAN	CONSULTORIOS - CLINICAS - TERAPIAS	PSICOLOGIA	INDAIATUBA	RUA DOM PEDRO I 122	CIDADE NOVA	13334100	19-38755779;19-38357459;19-997945393;	CRP-SP 06479653
NAIMA CRISOL BERGAMO ROCHA	CONSULTORIOS - CLINICAS - TERAPIAS	REUMATOLOGIA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 2921	VILA HOMERO	13338705		CRM-BA 127313
ADIL BARACAT SAMARA	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	INDAIATUBA	RUA DAS ORQUIDEAS 667	JARDIM POMPEIA	13345040	19-32519731;	
CENTRO MEDICO SAO CAMILO	CONSULTORIOS - CLINICAS - TERAPIAS	UROLOGIA	INDAIATUBA	RUA DOS ANDRADAS 484	CIDADE NOVA	13334020	19-31156600;19-37513770;19-37343000;19-37901200;	
CLINICA ASSENTIR	TEA	TEA FONOAUDIOLOGIA	INDAIATUBA	RUA CINCO DE JULHO 1183	CENTRO	13330220		CRP-SP 13127
COMUNICA E FALA	TEA	TEA FONOAUDIOLOGIA	INDAIATUBA	RUA JOAO DA FONSECA BICUDO 280	JARDIM PAU PRETO	13330370	19-971640737;	CRFA-SP 4850J
CLINICA ASSENTIR	TEA	TEA PSICOLOGIA	INDAIATUBA	RUA CINCO DE JULHO 1183	CENTRO	13330220		CRP-SP 13127
COMUNICA E FALA	TEA	TEA PSICOLOGIA	INDAIATUBA	RUA JOAO DA FONSECA BICUDO 280	JARDIM PAU PRETO	13330370	19-971640737;	CRFA-SP 4850J
CLINICA ASSENTIR	TEA	TEA TERAPIA OCUPACIONAL	INDAIATUBA	RUA CINCO DE JULHO 1183	CENTRO	13330220		CRP-SP 13127
COMUNICA E FALA	TEA	TEA TERAPIA OCUPACIONAL	INDAIATUBA	RUA JOAO DA FONSECA BICUDO 280	JARDIM PAU PRETO	13330370	19-971640737;	CRFA-SP 4850J
DIAGMED	LABORATORIOS E EXAMES	RADIOLOGIA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1780	CIDADE NOVA	13334085	19-37435000;	
HISTOLAB ANATOMIA PATOLOGICA	LABORATORIOS E EXAMES	ANATOMIA PATOLOGICA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1591	CIDADE NOVA	13334085	19-35221180;19-35240646;	
DIAGMED	LABORATORIOS E EXAMES	DENSITOMETRIA OSSEA	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1780	CIDADE NOVA	13334085	19-37435000;	
DIAGMED	LABORATORIOS E EXAMES	MAMOGRAFIA DIGITAL	INDAIATUBA	AVENIDA PRESIDENTE VARGAS 1780	CIDADE NOVA	13334085	19-37435000;	
